book,chapter,verse,text
"Psalms",139,18,"Psalms chapter 139 verse 18 (KJV visualization text)"
"Psalms",139,19,"Psalms chapter 139 verse 19 (KJV visualization text)"
"Psalms",139,20,"Psalms chapter 139 verse 20 (KJV visualization text)"
"Psalms",139,21,"Psalms chapter 139 verse 21 (KJV visualization text)"
"Psalms",139,22,"Psalms chapter 139 verse 22 (KJV visualization text)"
"Psalms",139,23,"Psalms chapter 139 verse 23 (KJV visualization text)"
"Psalms",139,24,"Psalms chapter 139 verse 24 (KJV visualization text)"
"Psalms",139,25,"Psalms chapter 139 verse 25 (KJV visualization text)"
"Psalms",139,26,"Psalms chapter 139 verse 26 (KJV visualization text)"
"Psalms",139,27,"Psalms chapter 139 verse 27 (KJV visualization text)"
"Psalms",139,28,"Psalms chapter 139 verse 28 (KJV visualization text)"
"Psalms",139,29,"Psalms chapter 139 verse 29 (KJV visualization text)"
"Psalms",139,30,"Psalms chapter 139 verse 30 (KJV visualization text)"
"Psalms",140,1,"Psalms chapter 140 verse 1 (KJV visualization text)"
"Psalms",140,2,"Psalms chapter 140 verse 2 (KJV visualization text)"
"Psalms",140,3,"Psalms chapter 140 verse 3 (KJV visualization text)"
"Psalms",140,4,"Psalms chapter 140 verse 4 (KJV visualization text)"
"Psalms",140,5,"Psalms chapter 140 verse 5 (KJV visualization text)"
"Psalms",140,6,"Psalms chapter 140 verse 6 (KJV visualization text)"
"Psalms",140,7,"Psalms chapter 140 verse 7 (KJV visualization text)"
"Psalms",140,8,"Psalms chapter 140 verse 8 (KJV visualization text)"
"Psalms",140,9,"Psalms chapter 140 verse 9 (KJV visualization text)"
"Psalms",140,10,"Psalms chapter 140 verse 10 (KJV visualization text)"
"Psalms",140,11,"Psalms chapter 140 verse 11 (KJV visualization text)"
"Psalms",140,12,"Psalms chapter 140 verse 12 (KJV visualization text)"
"Psalms",140,13,"Psalms chapter 140 verse 13 (KJV visualization text)"
"Psalms",140,14,"Psalms chapter 140 verse 14 (KJV visualization text)"
"Psalms",140,15,"Psalms chapter 140 verse 15 (KJV visualization text)"
"Psalms",140,16,"Psalms chapter 140 verse 16 (KJV visualization text)"
"Psalms",140,17,"Psalms chapter 140 verse 17 (KJV visualization text)"
"Psalms",140,18,"Psalms chapter 140 verse 18 (KJV visualization text)"
"Psalms",140,19,"Psalms chapter 140 verse 19 (KJV visualization text)"
"Psalms",140,20,"Psalms chapter 140 verse 20 (KJV visualization text)"
"Psalms",140,21,"Psalms chapter 140 verse 21 (KJV visualization text)"
"Psalms",140,22,"Psalms chapter 140 verse 22 (KJV visualization text)"
"Psalms",140,23,"Psalms chapter 140 verse 23 (KJV visualization text)"
"Psalms",140,24,"Psalms chapter 140 verse 24 (KJV visualization text)"
"Psalms",140,25,"Psalms chapter 140 verse 25 (KJV visualization text)"
"Psalms",140,26,"Psalms chapter 140 verse 26 (KJV visualization text)"
"Psalms",140,27,"Psalms chapter 140 verse 27 (KJV visualization text)"
"Psalms",140,28,"Psalms chapter 140 verse 28 (KJV visualization text)"
"Psalms",140,29,"Psalms chapter 140 verse 29 (KJV visualization text)"
"Psalms",140,30,"Psalms chapter 140 verse 30 (KJV visualization text)"
"Psalms",141,1,"Psalms chapter 141 verse 1 (KJV visualization text)"
"Psalms",141,2,"Psalms chapter 141 verse 2 (KJV visualization text)"
"Psalms",141,3,"Psalms chapter 141 verse 3 (KJV visualization text)"
"Psalms",141,4,"Psalms chapter 141 verse 4 (KJV visualization text)"
"Psalms",141,5,"Psalms chapter 141 verse 5 (KJV visualization text)"
"Psalms",141,6,"Psalms chapter 141 verse 6 (KJV visualization text)"
"Psalms",141,7,"Psalms chapter 141 verse 7 (KJV visualization text)"
"Psalms",141,8,"Psalms chapter 141 verse 8 (KJV visualization text)"
"Psalms",141,9,"Psalms chapter 141 verse 9 (KJV visualization text)"
"Psalms",141,10,"Psalms chapter 141 verse 10 (KJV visualization text)"
"Psalms",141,11,"Psalms chapter 141 verse 11 (KJV visualization text)"
"Psalms",141,12,"Psalms chapter 141 verse 12 (KJV visualization text)"
"Psalms",141,13,"Psalms chapter 141 verse 13 (KJV visualization text)"
"Psalms",141,14,"Psalms chapter 141 verse 14 (KJV visualization text)"
"Psalms",141,15,"Psalms chapter 141 verse 15 (KJV visualization text)"
"Psalms",141,16,"Psalms chapter 141 verse 16 (KJV visualization text)"
"Psalms",141,17,"Psalms chapter 141 verse 17 (KJV visualization text)"
"Psalms",141,18,"Psalms chapter 141 verse 18 (KJV visualization text)"
"Psalms",141,19,"Psalms chapter 141 verse 19 (KJV visualization text)"
"Psalms",141,20,"Psalms chapter 141 verse 20 (KJV visualization text)"
"Psalms",141,21,"Psalms chapter 141 verse 21 (KJV visualization text)"
"Psalms",141,22,"Psalms chapter 141 verse 22 (KJV visualization text)"
"Psalms",141,23,"Psalms chapter 141 verse 23 (KJV visualization text)"
"Psalms",141,24,"Psalms chapter 141 verse 24 (KJV visualization text)"
"Psalms",141,25,"Psalms chapter 141 verse 25 (KJV visualization text)"
"Psalms",141,26,"Psalms chapter 141 verse 26 (KJV visualization text)"
"Psalms",141,27,"Psalms chapter 141 verse 27 (KJV visualization text)"
"Psalms",141,28,"Psalms chapter 141 verse 28 (KJV visualization text)"
"Psalms",141,29,"Psalms chapter 141 verse 29 (KJV visualization text)"
"Psalms",141,30,"Psalms chapter 141 verse 30 (KJV visualization text)"
"Psalms",142,1,"Psalms chapter 142 verse 1 (KJV visualization text)"
"Psalms",142,2,"Psalms chapter 142 verse 2 (KJV visualization text)"
"Psalms",142,3,"Psalms chapter 142 verse 3 (KJV visualization text)"
"Psalms",142,4,"Psalms chapter 142 verse 4 (KJV visualization text)"
"Psalms",142,5,"Psalms chapter 142 verse 5 (KJV visualization text)"
"Psalms",142,6,"Psalms chapter 142 verse 6 (KJV visualization text)"
"Psalms",142,7,"Psalms chapter 142 verse 7 (KJV visualization text)"
"Psalms",142,8,"Psalms chapter 142 verse 8 (KJV visualization text)"
"Psalms",142,9,"Psalms chapter 142 verse 9 (KJV visualization text)"
"Psalms",142,10,"Psalms chapter 142 verse 10 (KJV visualization text)"
"Psalms",142,11,"Psalms chapter 142 verse 11 (KJV visualization text)"
"Psalms",142,12,"Psalms chapter 142 verse 12 (KJV visualization text)"
"Psalms",142,13,"Psalms chapter 142 verse 13 (KJV visualization text)"
"Psalms",142,14,"Psalms chapter 142 verse 14 (KJV visualization text)"
"Psalms",142,15,"Psalms chapter 142 verse 15 (KJV visualization text)"
"Psalms",142,16,"Psalms chapter 142 verse 16 (KJV visualization text)"
"Psalms",142,17,"Psalms chapter 142 verse 17 (KJV visualization text)"
"Psalms",142,18,"Psalms chapter 142 verse 18 (KJV visualization text)"
"Psalms",142,19,"Psalms chapter 142 verse 19 (KJV visualization text)"
"Psalms",142,20,"Psalms chapter 142 verse 20 (KJV visualization text)"
"Psalms",142,21,"Psalms chapter 142 verse 21 (KJV visualization text)"
"Psalms",142,22,"Psalms chapter 142 verse 22 (KJV visualization text)"
"Psalms",142,23,"Psalms chapter 142 verse 23 (KJV visualization text)"
"Psalms",142,24,"Psalms chapter 142 verse 24 (KJV visualization text)"
"Psalms",142,25,"Psalms chapter 142 verse 25 (KJV visualization text)"
"Psalms",142,26,"Psalms chapter 142 verse 26 (KJV visualization text)"
"Psalms",142,27,"Psalms chapter 142 verse 27 (KJV visualization text)"
"Psalms",142,28,"Psalms chapter 142 verse 28 (KJV visualization text)"
"Psalms",142,29,"Psalms chapter 142 verse 29 (KJV visualization text)"
"Psalms",142,30,"Psalms chapter 142 verse 30 (KJV visualization text)"
"Psalms",143,1,"Psalms chapter 143 verse 1 (KJV visualization text)"
"Psalms",143,2,"Psalms chapter 143 verse 2 (KJV visualization text)"
"Psalms",143,3,"Psalms chapter 143 verse 3 (KJV visualization text)"
"Psalms",143,4,"Psalms chapter 143 verse 4 (KJV visualization text)"
"Psalms",143,5,"Psalms chapter 143 verse 5 (KJV visualization text)"
"Psalms",143,6,"Psalms chapter 143 verse 6 (KJV visualization text)"
"Psalms",143,7,"Psalms chapter 143 verse 7 (KJV visualization text)"
"Psalms",143,8,"Psalms chapter 143 verse 8 (KJV visualization text)"
"Psalms",143,9,"Psalms chapter 143 verse 9 (KJV visualization text)"
"Psalms",143,10,"Psalms chapter 143 verse 10 (KJV visualization text)"
"Psalms",143,11,"Psalms chapter 143 verse 11 (KJV visualization text)"
"Psalms",143,12,"Psalms chapter 143 verse 12 (KJV visualization text)"
"Psalms",143,13,"Psalms chapter 143 verse 13 (KJV visualization text)"
"Psalms",143,14,"Psalms chapter 143 verse 14 (KJV visualization text)"
"Psalms",143,15,"Psalms chapter 143 verse 15 (KJV visualization text)"
"Psalms",143,16,"Psalms chapter 143 verse 16 (KJV visualization text)"
"Psalms",143,17,"Psalms chapter 143 verse 17 (KJV visualization text)"
"Psalms",143,18,"Psalms chapter 143 verse 18 (KJV visualization text)"
"Psalms",143,19,"Psalms chapter 143 verse 19 (KJV visualization text)"
"Psalms",143,20,"Psalms chapter 143 verse 20 (KJV visualization text)"
"Psalms",143,21,"Psalms chapter 143 verse 21 (KJV visualization text)"
"Psalms",143,22,"Psalms chapter 143 verse 22 (KJV visualization text)"
"Psalms",143,23,"Psalms chapter 143 verse 23 (KJV visualization text)"
"Psalms",143,24,"Psalms chapter 143 verse 24 (KJV visualization text)"
"Psalms",143,25,"Psalms chapter 143 verse 25 (KJV visualization text)"
"Psalms",143,26,"Psalms chapter 143 verse 26 (KJV visualization text)"
"Psalms",143,27,"Psalms chapter 143 verse 27 (KJV visualization text)"
"Psalms",143,28,"Psalms chapter 143 verse 28 (KJV visualization text)"
"Psalms",143,29,"Psalms chapter 143 verse 29 (KJV visualization text)"
"Psalms",143,30,"Psalms chapter 143 verse 30 (KJV visualization text)"
"Psalms",144,1,"Psalms chapter 144 verse 1 (KJV visualization text)"
"Psalms",144,2,"Psalms chapter 144 verse 2 (KJV visualization text)"
"Psalms",144,3,"Psalms chapter 144 verse 3 (KJV visualization text)"
"Psalms",144,4,"Psalms chapter 144 verse 4 (KJV visualization text)"
"Psalms",144,5,"Psalms chapter 144 verse 5 (KJV visualization text)"
"Psalms",144,6,"Psalms chapter 144 verse 6 (KJV visualization text)"
"Psalms",144,7,"Psalms chapter 144 verse 7 (KJV visualization text)"
"Psalms",144,8,"Psalms chapter 144 verse 8 (KJV visualization text)"
"Psalms",144,9,"Psalms chapter 144 verse 9 (KJV visualization text)"
"Psalms",144,10,"Psalms chapter 144 verse 10 (KJV visualization text)"
"Psalms",144,11,"Psalms chapter 144 verse 11 (KJV visualization text)"
"Psalms",144,12,"Psalms chapter 144 verse 12 (KJV visualization text)"
"Psalms",144,13,"Psalms chapter 144 verse 13 (KJV visualization text)"
"Psalms",144,14,"Psalms chapter 144 verse 14 (KJV visualization text)"
"Psalms",144,15,"Psalms chapter 144 verse 15 (KJV visualization text)"
"Psalms",144,16,"Psalms chapter 144 verse 16 (KJV visualization text)"
"Psalms",144,17,"Psalms chapter 144 verse 17 (KJV visualization text)"
"Psalms",144,18,"Psalms chapter 144 verse 18 (KJV visualization text)"
"Psalms",144,19,"Psalms chapter 144 verse 19 (KJV visualization text)"
"Psalms",144,20,"Psalms chapter 144 verse 20 (KJV visualization text)"
"Psalms",144,21,"Psalms chapter 144 verse 21 (KJV visualization text)"
"Psalms",144,22,"Psalms chapter 144 verse 22 (KJV visualization text)"
"Psalms",144,23,"Psalms chapter 144 verse 23 (KJV visualization text)"
"Psalms",144,24,"Psalms chapter 144 verse 24 (KJV visualization text)"
"Psalms",144,25,"Psalms chapter 144 verse 25 (KJV visualization text)"
"Psalms",144,26,"Psalms chapter 144 verse 26 (KJV visualization text)"
"Psalms",144,27,"Psalms chapter 144 verse 27 (KJV visualization text)"
"Psalms",144,28,"Psalms chapter 144 verse 28 (KJV visualization text)"
"Psalms",144,29,"Psalms chapter 144 verse 29 (KJV visualization text)"
"Psalms",144,30,"Psalms chapter 144 verse 30 (KJV visualization text)"
"Psalms",145,1,"Psalms chapter 145 verse 1 (KJV visualization text)"
"Psalms",145,2,"Psalms chapter 145 verse 2 (KJV visualization text)"
"Psalms",145,3,"Psalms chapter 145 verse 3 (KJV visualization text)"
"Psalms",145,4,"Psalms chapter 145 verse 4 (KJV visualization text)"
"Psalms",145,5,"Psalms chapter 145 verse 5 (KJV visualization text)"
"Psalms",145,6,"Psalms chapter 145 verse 6 (KJV visualization text)"
"Psalms",145,7,"Psalms chapter 145 verse 7 (KJV visualization text)"
"Psalms",145,8,"Psalms chapter 145 verse 8 (KJV visualization text)"
"Psalms",145,9,"Psalms chapter 145 verse 9 (KJV visualization text)"
"Psalms",145,10,"Psalms chapter 145 verse 10 (KJV visualization text)"
"Psalms",145,11,"Psalms chapter 145 verse 11 (KJV visualization text)"
"Psalms",145,12,"Psalms chapter 145 verse 12 (KJV visualization text)"
"Psalms",145,13,"Psalms chapter 145 verse 13 (KJV visualization text)"
"Psalms",145,14,"Psalms chapter 145 verse 14 (KJV visualization text)"
"Psalms",145,15,"Psalms chapter 145 verse 15 (KJV visualization text)"
"Psalms",145,16,"Psalms chapter 145 verse 16 (KJV visualization text)"
"Psalms",145,17,"Psalms chapter 145 verse 17 (KJV visualization text)"
"Psalms",145,18,"Psalms chapter 145 verse 18 (KJV visualization text)"
"Psalms",145,19,"Psalms chapter 145 verse 19 (KJV visualization text)"
"Psalms",145,20,"Psalms chapter 145 verse 20 (KJV visualization text)"
"Psalms",145,21,"Psalms chapter 145 verse 21 (KJV visualization text)"
"Psalms",145,22,"Psalms chapter 145 verse 22 (KJV visualization text)"
"Psalms",145,23,"Psalms chapter 145 verse 23 (KJV visualization text)"
"Psalms",145,24,"Psalms chapter 145 verse 24 (KJV visualization text)"
"Psalms",145,25,"Psalms chapter 145 verse 25 (KJV visualization text)"
"Psalms",145,26,"Psalms chapter 145 verse 26 (KJV visualization text)"
"Psalms",145,27,"Psalms chapter 145 verse 27 (KJV visualization text)"
"Psalms",145,28,"Psalms chapter 145 verse 28 (KJV visualization text)"
"Psalms",145,29,"Psalms chapter 145 verse 29 (KJV visualization text)"
"Psalms",145,30,"Psalms chapter 145 verse 30 (KJV visualization text)"
"Psalms",146,1,"Psalms chapter 146 verse 1 (KJV visualization text)"
"Psalms",146,2,"Psalms chapter 146 verse 2 (KJV visualization text)"
"Psalms",146,3,"Psalms chapter 146 verse 3 (KJV visualization text)"
"Psalms",146,4,"Psalms chapter 146 verse 4 (KJV visualization text)"
"Psalms",146,5,"Psalms chapter 146 verse 5 (KJV visualization text)"
"Psalms",146,6,"Psalms chapter 146 verse 6 (KJV visualization text)"
"Psalms",146,7,"Psalms chapter 146 verse 7 (KJV visualization text)"
"Psalms",146,8,"Psalms chapter 146 verse 8 (KJV visualization text)"
"Psalms",146,9,"Psalms chapter 146 verse 9 (KJV visualization text)"
"Psalms",146,10,"Psalms chapter 146 verse 10 (KJV visualization text)"
"Psalms",146,11,"Psalms chapter 146 verse 11 (KJV visualization text)"
"Psalms",146,12,"Psalms chapter 146 verse 12 (KJV visualization text)"
"Psalms",146,13,"Psalms chapter 146 verse 13 (KJV visualization text)"
"Psalms",146,14,"Psalms chapter 146 verse 14 (KJV visualization text)"
"Psalms",146,15,"Psalms chapter 146 verse 15 (KJV visualization text)"
"Psalms",146,16,"Psalms chapter 146 verse 16 (KJV visualization text)"
"Psalms",146,17,"Psalms chapter 146 verse 17 (KJV visualization text)"
"Psalms",146,18,"Psalms chapter 146 verse 18 (KJV visualization text)"
"Psalms",146,19,"Psalms chapter 146 verse 19 (KJV visualization text)"
"Psalms",146,20,"Psalms chapter 146 verse 20 (KJV visualization text)"
"Psalms",146,21,"Psalms chapter 146 verse 21 (KJV visualization text)"
"Psalms",146,22,"Psalms chapter 146 verse 22 (KJV visualization text)"
"Psalms",146,23,"Psalms chapter 146 verse 23 (KJV visualization text)"
"Psalms",146,24,"Psalms chapter 146 verse 24 (KJV visualization text)"
"Psalms",146,25,"Psalms chapter 146 verse 25 (KJV visualization text)"
"Psalms",146,26,"Psalms chapter 146 verse 26 (KJV visualization text)"
"Psalms",146,27,"Psalms chapter 146 verse 27 (KJV visualization text)"
"Psalms",146,28,"Psalms chapter 146 verse 28 (KJV visualization text)"
"Psalms",146,29,"Psalms chapter 146 verse 29 (KJV visualization text)"
"Psalms",146,30,"Psalms chapter 146 verse 30 (KJV visualization text)"
"Psalms",147,1,"Psalms chapter 147 verse 1 (KJV visualization text)"
"Psalms",147,2,"Psalms chapter 147 verse 2 (KJV visualization text)"
"Psalms",147,3,"Psalms chapter 147 verse 3 (KJV visualization text)"
"Psalms",147,4,"Psalms chapter 147 verse 4 (KJV visualization text)"
"Psalms",147,5,"Psalms chapter 147 verse 5 (KJV visualization text)"
"Psalms",147,6,"Psalms chapter 147 verse 6 (KJV visualization text)"
"Psalms",147,7,"Psalms chapter 147 verse 7 (KJV visualization text)"
"Psalms",147,8,"Psalms chapter 147 verse 8 (KJV visualization text)"
"Psalms",147,9,"Psalms chapter 147 verse 9 (KJV visualization text)"
"Psalms",147,10,"Psalms chapter 147 verse 10 (KJV visualization text)"
"Psalms",147,11,"Psalms chapter 147 verse 11 (KJV visualization text)"
"Psalms",147,12,"Psalms chapter 147 verse 12 (KJV visualization text)"
"Psalms",147,13,"Psalms chapter 147 verse 13 (KJV visualization text)"
"Psalms",147,14,"Psalms chapter 147 verse 14 (KJV visualization text)"
"Psalms",147,15,"Psalms chapter 147 verse 15 (KJV visualization text)"
"Psalms",147,16,"Psalms chapter 147 verse 16 (KJV visualization text)"
"Psalms",147,17,"Psalms chapter 147 verse 17 (KJV visualization text)"
"Psalms",147,18,"Psalms chapter 147 verse 18 (KJV visualization text)"
"Psalms",147,19,"Psalms chapter 147 verse 19 (KJV visualization text)"
"Psalms",147,20,"Psalms chapter 147 verse 20 (KJV visualization text)"
"Psalms",147,21,"Psalms chapter 147 verse 21 (KJV visualization text)"
"Psalms",147,22,"Psalms chapter 147 verse 22 (KJV visualization text)"
"Psalms",147,23,"Psalms chapter 147 verse 23 (KJV visualization text)"
"Psalms",147,24,"Psalms chapter 147 verse 24 (KJV visualization text)"
"Psalms",147,25,"Psalms chapter 147 verse 25 (KJV visualization text)"
"Psalms",147,26,"Psalms chapter 147 verse 26 (KJV visualization text)"
"Psalms",147,27,"Psalms chapter 147 verse 27 (KJV visualization text)"
"Psalms",147,28,"Psalms chapter 147 verse 28 (KJV visualization text)"
"Psalms",147,29,"Psalms chapter 147 verse 29 (KJV visualization text)"
"Psalms",147,30,"Psalms chapter 147 verse 30 (KJV visualization text)"
"Psalms",148,1,"Psalms chapter 148 verse 1 (KJV visualization text)"
"Psalms",148,2,"Psalms chapter 148 verse 2 (KJV visualization text)"
"Psalms",148,3,"Psalms chapter 148 verse 3 (KJV visualization text)"
"Psalms",148,4,"Psalms chapter 148 verse 4 (KJV visualization text)"
"Psalms",148,5,"Psalms chapter 148 verse 5 (KJV visualization text)"
"Psalms",148,6,"Psalms chapter 148 verse 6 (KJV visualization text)"
"Psalms",148,7,"Psalms chapter 148 verse 7 (KJV visualization text)"
"Psalms",148,8,"Psalms chapter 148 verse 8 (KJV visualization text)"
"Psalms",148,9,"Psalms chapter 148 verse 9 (KJV visualization text)"
